video_id,t_sec,frame,crop,method,w,h
KNvhsGbAdvY,13.6,KNvhsGbAdvY_000014.jpg,KNvhsGbAdvY_000014.jpg,roi_fallback,384,360
KNvhsGbAdvY,15.0,KNvhsGbAdvY_000015.jpg,KNvhsGbAdvY_000015.jpg,roi_fallback,384,360
KNvhsGbAdvY,15.8,KNvhsGbAdvY_000016.jpg,KNvhsGbAdvY_000016.jpg,roi_fallback,384,360
KNvhsGbAdvY,18.2,KNvhsGbAdvY_000018.jpg,KNvhsGbAdvY_000018.jpg,roi_fallback,384,360
KNvhsGbAdvY,20.6,KNvhsGbAdvY_000021.jpg,KNvhsGbAdvY_000021.jpg,roi_fallback,384,360
KNvhsGbAdvY,22.8,KNvhsGbAdvY_000023.jpg,KNvhsGbAdvY_000023.jpg,roi_fallback,384,360
KNvhsGbAdvY,24.2,KNvhsGbAdvY_000024.jpg,KNvhsGbAdvY_000024.jpg,roi_fallback,384,360
KNvhsGbAdvY,27.2,KNvhsGbAdvY_000027.jpg,KNvhsGbAdvY_000027.jpg,roi_fallback,384,360
KNvhsGbAdvY,29.2,KNvhsGbAdvY_000029.jpg,KNvhsGbAdvY_000029.jpg,roi_fallback,384,360
KNvhsGbAdvY,31.6,KNvhsGbAdvY_000032.jpg,KNvhsGbAdvY_000032.jpg,roi_fallback,384,360
KNvhsGbAdvY,34.6,KNvhsGbAdvY_000035.jpg,KNvhsGbAdvY_000035.jpg,roi_fallback,384,360
KNvhsGbAdvY,37.2,KNvhsGbAdvY_000037.jpg,KNvhsGbAdvY_000037.jpg,roi_fallback,384,360
KNvhsGbAdvY,42.2,KNvhsGbAdvY_000042.jpg,KNvhsGbAdvY_000042.jpg,roi_fallback,384,360
KNvhsGbAdvY,44.2,KNvhsGbAdvY_000044.jpg,KNvhsGbAdvY_000044.jpg,roi_fallback,384,360
KNvhsGbAdvY,45.2,KNvhsGbAdvY_000045.jpg,KNvhsGbAdvY_000045.jpg,roi_fallback,384,360
KNvhsGbAdvY,55.0,KNvhsGbAdvY_000055.jpg,KNvhsGbAdvY_000055.jpg,roi_fallback,384,360
KNvhsGbAdvY,61.0,KNvhsGbAdvY_000101.jpg,KNvhsGbAdvY_000101.jpg,roi_fallback,384,360
KNvhsGbAdvY,64.6,KNvhsGbAdvY_000105.jpg,KNvhsGbAdvY_000105.jpg,roi_fallback,384,360
KNvhsGbAdvY,67.2,KNvhsGbAdvY_000107.jpg,KNvhsGbAdvY_000107.jpg,roi_fallback,384,360
KNvhsGbAdvY,72.6,KNvhsGbAdvY_000113.jpg,KNvhsGbAdvY_000113.jpg,roi_fallback,384,360
KNvhsGbAdvY,75.2,KNvhsGbAdvY_000115.jpg,KNvhsGbAdvY_000115.jpg,roi_fallback,384,360
KNvhsGbAdvY,78.8,KNvhsGbAdvY_000119.jpg,KNvhsGbAdvY_000119.jpg,roi_fallback,384,360
KNvhsGbAdvY,83.2,KNvhsGbAdvY_000123.jpg,KNvhsGbAdvY_000123.jpg,roi_fallback,384,360
KNvhsGbAdvY,84.0,KNvhsGbAdvY_000124.jpg,KNvhsGbAdvY_000124.jpg,roi_fallback,384,360
KNvhsGbAdvY,86.2,KNvhsGbAdvY_000126.jpg,KNvhsGbAdvY_000126.jpg,roi_fallback,384,360
KNvhsGbAdvY,87.0,KNvhsGbAdvY_000127.jpg,KNvhsGbAdvY_000127.jpg,roi_fallback,384,360
KNvhsGbAdvY,89.2,KNvhsGbAdvY_000129.jpg,KNvhsGbAdvY_000129.jpg,roi_fallback,384,360
KNvhsGbAdvY,90.8,KNvhsGbAdvY_000131.jpg,KNvhsGbAdvY_000131.jpg,roi_fallback,384,360
KNvhsGbAdvY,94.6,KNvhsGbAdvY_000135.jpg,KNvhsGbAdvY_000135.jpg,roi_fallback,384,360
KNvhsGbAdvY,96.8,KNvhsGbAdvY_000137.jpg,KNvhsGbAdvY_000137.jpg,roi_fallback,384,360
KNvhsGbAdvY,99.2,KNvhsGbAdvY_000139.jpg,KNvhsGbAdvY_000139.jpg,roi_fallback,384,360
KNvhsGbAdvY,101.8,KNvhsGbAdvY_000142.jpg,KNvhsGbAdvY_000142.jpg,roi_fallback,384,360
KNvhsGbAdvY,109.0,KNvhsGbAdvY_000149.jpg,KNvhsGbAdvY_000149.jpg,roi_fallback,384,360
KNvhsGbAdvY,119.2,KNvhsGbAdvY_000159.jpg,KNvhsGbAdvY_000159.jpg,roi_fallback,384,360
KNvhsGbAdvY,121.6,KNvhsGbAdvY_000202.jpg,KNvhsGbAdvY_000202.jpg,roi_fallback,384,360
KNvhsGbAdvY,126.8,KNvhsGbAdvY_000207.jpg,KNvhsGbAdvY_000207.jpg,roi_fallback,384,360
KNvhsGbAdvY,138.2,KNvhsGbAdvY_000218.jpg,KNvhsGbAdvY_000218.jpg,roi_fallback,384,360
