video_id,t_sec,hhmmss,path,mean_diff,n_frames
s0ESVt5HqgY,1.4,000001,s0ESVt5HqgY_000001.jpg,2.103,2
s0ESVt5HqgY,8.0,000008,s0ESVt5HqgY_000008.jpg,1.563,4
s0ESVt5HqgY,10.2,000010,s0ESVt5HqgY_000010.jpg,1.983,3
s0ESVt5HqgY,14.0,000014,s0ESVt5HqgY_000014.jpg,2.012,2
s0ESVt5HqgY,14.6,000015,s0ESVt5HqgY_000015.jpg,1.463,2
s0ESVt5HqgY,16.2,000016,s0ESVt5HqgY_000016.jpg,2.39,2
s0ESVt5HqgY,17.2,000017,s0ESVt5HqgY_000017.jpg,2.319,5
s0ESVt5HqgY,22.2,000022,s0ESVt5HqgY_000022.jpg,0.238,15
s0ESVt5HqgY,28.0,000028,s0ESVt5HqgY_000028.jpg,0.081,15
s0ESVt5HqgY,35.4,000035,s0ESVt5HqgY_000035.jpg,0.408,15
s0ESVt5HqgY,40.6,000041,s0ESVt5HqgY_000041.jpg,0.292,15
s0ESVt5HqgY,46.0,000046,s0ESVt5HqgY_000046.jpg,0.286,15
s0ESVt5HqgY,50.4,000050,s0ESVt5HqgY_000050.jpg,0.167,15
s0ESVt5HqgY,54.8,000055,s0ESVt5HqgY_000055.jpg,0.243,15
s0ESVt5HqgY,58.8,000059,s0ESVt5HqgY_000059.jpg,0.435,16
s0ESVt5HqgY,64.8,000105,s0ESVt5HqgY_000105.jpg,0.267,15
s0ESVt5HqgY,69.6,000110,s0ESVt5HqgY_000110.jpg,0.245,15
s0ESVt5HqgY,75.2,000115,s0ESVt5HqgY_000115.jpg,0.414,16
s0ESVt5HqgY,79.8,000120,s0ESVt5HqgY_000120.jpg,0.242,15
s0ESVt5HqgY,84.8,000125,s0ESVt5HqgY_000125.jpg,0.222,15
s0ESVt5HqgY,89.8,000130,s0ESVt5HqgY_000130.jpg,0.305,15
s0ESVt5HqgY,95.4,000135,s0ESVt5HqgY_000135.jpg,0.482,16
s0ESVt5HqgY,100.6,000141,s0ESVt5HqgY_000141.jpg,0.292,15
s0ESVt5HqgY,106.0,000146,s0ESVt5HqgY_000146.jpg,0.222,15
s0ESVt5HqgY,111.0,000151,s0ESVt5HqgY_000151.jpg,0.262,15
s0ESVt5HqgY,115.8,000156,s0ESVt5HqgY_000156.jpg,0.24,15
s0ESVt5HqgY,119.0,000159,s0ESVt5HqgY_000159.jpg,0.238,16
s0ESVt5HqgY,124.2,000204,s0ESVt5HqgY_000204.jpg,0.407,16
s0ESVt5HqgY,128.6,000209,s0ESVt5HqgY_000209.jpg,0.247,15
s0ESVt5HqgY,133.0,000213,s0ESVt5HqgY_000213.jpg,0.34,16
s0ESVt5HqgY,138.6,000219,s0ESVt5HqgY_000219.jpg,0.269,15
s0ESVt5HqgY,144.4,000224,s0ESVt5HqgY_000224.jpg,0.229,15
s0ESVt5HqgY,149.4,000229,s0ESVt5HqgY_000229.jpg,0.193,15
s0ESVt5HqgY,155.8,000236,s0ESVt5HqgY_000236.jpg,0.336,15
s0ESVt5HqgY,160.8,000241,s0ESVt5HqgY_000241.jpg,0.286,15
s0ESVt5HqgY,165.4,000245,s0ESVt5HqgY_000245.jpg,0.163,15
s0ESVt5HqgY,171.8,000252,s0ESVt5HqgY_000252.jpg,0.072,15
s0ESVt5HqgY,175.8,000256,s0ESVt5HqgY_000256.jpg,0.264,15
s0ESVt5HqgY,180.8,000301,s0ESVt5HqgY_000301.jpg,0.16,15
s0ESVt5HqgY,186.4,000306,s0ESVt5HqgY_000306.jpg,0.229,15
s0ESVt5HqgY,192.0,000312,s0ESVt5HqgY_000312.jpg,0.092,15
s0ESVt5HqgY,197.6,000318,s0ESVt5HqgY_000318.jpg,0.118,16
s0ESVt5HqgY,203.4,000323,s0ESVt5HqgY_000323.jpg,0.177,16
s0ESVt5HqgY,208.4,000328,s0ESVt5HqgY_000328.jpg,0.106,15
s0ESVt5HqgY,213.0,000333,s0ESVt5HqgY_000333.jpg,0.13,15
s0ESVt5HqgY,218.4,000338,s0ESVt5HqgY_000338.jpg,0.186,16
s0ESVt5HqgY,223.6,000344,s0ESVt5HqgY_000344.jpg,0.199,15
s0ESVt5HqgY,228.4,000348,s0ESVt5HqgY_000348.jpg,0.111,15
s0ESVt5HqgY,234.2,000354,s0ESVt5HqgY_000354.jpg,0.19,15
s0ESVt5HqgY,239.4,000359,s0ESVt5HqgY_000359.jpg,0.23,15
s0ESVt5HqgY,245.0,000405,s0ESVt5HqgY_000405.jpg,0.331,15
s0ESVt5HqgY,250.2,000410,s0ESVt5HqgY_000410.jpg,0.464,16
s0ESVt5HqgY,254.8,000415,s0ESVt5HqgY_000415.jpg,0.241,15
s0ESVt5HqgY,260.6,000421,s0ESVt5HqgY_000421.jpg,0.363,15
s0ESVt5HqgY,266.2,000426,s0ESVt5HqgY_000426.jpg,0.195,15
s0ESVt5HqgY,270.6,000431,s0ESVt5HqgY_000431.jpg,0.162,15
s0ESVt5HqgY,276.4,000436,s0ESVt5HqgY_000436.jpg,0.251,16
s0ESVt5HqgY,281.4,000441,s0ESVt5HqgY_000441.jpg,0.281,16
s0ESVt5HqgY,286.2,000446,s0ESVt5HqgY_000446.jpg,0.207,16
s0ESVt5HqgY,291.4,000451,s0ESVt5HqgY_000451.jpg,0.141,15
s0ESVt5HqgY,296.8,000457,s0ESVt5HqgY_000457.jpg,0.156,15
s0ESVt5HqgY,302.0,000502,s0ESVt5HqgY_000502.jpg,0.237,15
s0ESVt5HqgY,307.2,000507,s0ESVt5HqgY_000507.jpg,0.125,15
s0ESVt5HqgY,312.4,000512,s0ESVt5HqgY_000512.jpg,0.103,15
s0ESVt5HqgY,317.6,000518,s0ESVt5HqgY_000518.jpg,0.134,15
s0ESVt5HqgY,322.8,000523,s0ESVt5HqgY_000523.jpg,0.057,15
s0ESVt5HqgY,327.6,000528,s0ESVt5HqgY_000528.jpg,0.101,15
s0ESVt5HqgY,333.2,000533,s0ESVt5HqgY_000533.jpg,0.231,16
s0ESVt5HqgY,338.0,000538,s0ESVt5HqgY_000538.jpg,0.096,15
s0ESVt5HqgY,342.8,000543,s0ESVt5HqgY_000543.jpg,0.143,15
s0ESVt5HqgY,348.0,000548,s0ESVt5HqgY_000548.jpg,0.142,15
s0ESVt5HqgY,352.0,000552,s0ESVt5HqgY_000552.jpg,0.149,15
s0ESVt5HqgY,357.0,000557,s0ESVt5HqgY_000557.jpg,0.051,15
s0ESVt5HqgY,362.2,000602,s0ESVt5HqgY_000602.jpg,0.139,15
s0ESVt5HqgY,367.2,000607,s0ESVt5HqgY_000607.jpg,0.209,16
s0ESVt5HqgY,372.2,000612,s0ESVt5HqgY_000612.jpg,0.129,15
s0ESVt5HqgY,377.6,000618,s0ESVt5HqgY_000618.jpg,0.104,15
s0ESVt5HqgY,382.6,000623,s0ESVt5HqgY_000623.jpg,0.067,15
s0ESVt5HqgY,387.8,000628,s0ESVt5HqgY_000628.jpg,0.069,15
s0ESVt5HqgY,393.0,000633,s0ESVt5HqgY_000633.jpg,0.094,15
s0ESVt5HqgY,398.0,000638,s0ESVt5HqgY_000638.jpg,0.098,15
s0ESVt5HqgY,403.4,000643,s0ESVt5HqgY_000643.jpg,0.066,15
s0ESVt5HqgY,408.8,000649,s0ESVt5HqgY_000649.jpg,0.229,15
s0ESVt5HqgY,414.6,000655,s0ESVt5HqgY_000655.jpg,0.267,16
s0ESVt5HqgY,419.8,000700,s0ESVt5HqgY_000700.jpg,0.209,15
s0ESVt5HqgY,425.0,000705,s0ESVt5HqgY_000705.jpg,0.398,15
s0ESVt5HqgY,429.0,000709,s0ESVt5HqgY_000709.jpg,0.207,15
s0ESVt5HqgY,434.2,000714,s0ESVt5HqgY_000714.jpg,0.205,15
s0ESVt5HqgY,439.4,000719,s0ESVt5HqgY_000719.jpg,0.217,15
s0ESVt5HqgY,444.0,000724,s0ESVt5HqgY_000724.jpg,0.186,16
s0ESVt5HqgY,448.8,000729,s0ESVt5HqgY_000729.jpg,0.182,15
s0ESVt5HqgY,454.0,000734,s0ESVt5HqgY_000734.jpg,0.186,15
s0ESVt5HqgY,459.2,000739,s0ESVt5HqgY_000739.jpg,0.263,15
s0ESVt5HqgY,464.8,000745,s0ESVt5HqgY_000745.jpg,0.26,15
s0ESVt5HqgY,470.2,000750,s0ESVt5HqgY_000750.jpg,0.249,15
s0ESVt5HqgY,476.0,000756,s0ESVt5HqgY_000756.jpg,0.251,15
s0ESVt5HqgY,481.4,000801,s0ESVt5HqgY_000801.jpg,0.042,15
s0ESVt5HqgY,487.0,000807,s0ESVt5HqgY_000807.jpg,0.191,15
s0ESVt5HqgY,492.4,000812,s0ESVt5HqgY_000812.jpg,0.12,15
s0ESVt5HqgY,497.4,000817,s0ESVt5HqgY_000817.jpg,0.086,15
s0ESVt5HqgY,502.8,000823,s0ESVt5HqgY_000823.jpg,0.034,15
s0ESVt5HqgY,508.2,000828,s0ESVt5HqgY_000828.jpg,0.053,15
s0ESVt5HqgY,513.2,000833,s0ESVt5HqgY_000833.jpg,0.242,16
s0ESVt5HqgY,518.6,000839,s0ESVt5HqgY_000839.jpg,0.286,16
s0ESVt5HqgY,525.2,000845,s0ESVt5HqgY_000845.jpg,0.285,16
s0ESVt5HqgY,530.6,000851,s0ESVt5HqgY_000851.jpg,0.229,15
s0ESVt5HqgY,534.6,000855,s0ESVt5HqgY_000855.jpg,0.256,15
