video_id,t_sec,hhmmss,path,mean_diff,n_frames
PI6s6wIHdKw,10.0,000010,PI6s6wIHdKw_000010.jpg,0.22,21
PI6s6wIHdKw,14.4,000014,PI6s6wIHdKw_000014.jpg,0.069,22
PI6s6wIHdKw,19.4,000019,PI6s6wIHdKw_000019.jpg,0.13,28
PI6s6wIHdKw,23.6,000024,PI6s6wIHdKw_000024.jpg,0.0,14
PI6s6wIHdKw,38.6,000039,PI6s6wIHdKw_000039.jpg,0.799,8
PI6s6wIHdKw,40.0,000040,PI6s6wIHdKw_000040.jpg,0.394,3
PI6s6wIHdKw,40.8,000041,PI6s6wIHdKw_000041.jpg,0.0,5
PI6s6wIHdKw,43.8,000044,PI6s6wIHdKw_000044.jpg,1.3,25
PI6s6wIHdKw,49.8,000050,PI6s6wIHdKw_000050.jpg,1.871,25
PI6s6wIHdKw,56.6,000057,PI6s6wIHdKw_000057.jpg,2.588,5
PI6s6wIHdKw,59.6,000100,PI6s6wIHdKw_000100.jpg,2.619,3
PI6s6wIHdKw,60.8,000101,PI6s6wIHdKw_000101.jpg,2.792,6
PI6s6wIHdKw,61.8,000102,PI6s6wIHdKw_000102.jpg,2.732,2
PI6s6wIHdKw,66.8,000107,PI6s6wIHdKw_000107.jpg,2.946,2
PI6s6wIHdKw,67.8,000108,PI6s6wIHdKw_000108.jpg,2.719,2
PI6s6wIHdKw,73.2,000113,PI6s6wIHdKw_000113.jpg,2.417,18
PI6s6wIHdKw,75.6,000116,PI6s6wIHdKw_000116.jpg,1.846,7
PI6s6wIHdKw,78.6,000119,PI6s6wIHdKw_000119.jpg,1.723,13
PI6s6wIHdKw,86.0,000126,PI6s6wIHdKw_000126.jpg,0.709,26
PI6s6wIHdKw,97.8,000138,PI6s6wIHdKw_000138.jpg,0.915,25
PI6s6wIHdKw,101.8,000142,PI6s6wIHdKw_000142.jpg,2.701,2
PI6s6wIHdKw,102.8,000143,PI6s6wIHdKw_000143.jpg,2.654,6
PI6s6wIHdKw,104.6,000145,PI6s6wIHdKw_000145.jpg,2.914,3
PI6s6wIHdKw,105.8,000146,PI6s6wIHdKw_000146.jpg,2.701,2
PI6s6wIHdKw,109.8,000150,PI6s6wIHdKw_000150.jpg,0.685,25
PI6s6wIHdKw,113.6,000154,PI6s6wIHdKw_000154.jpg,2.788,3
PI6s6wIHdKw,114.4,000154,PI6s6wIHdKw_000154_1.jpg,2.893,3
PI6s6wIHdKw,115.6,000156,PI6s6wIHdKw_000156.jpg,2.736,6
PI6s6wIHdKw,121.8,000202,PI6s6wIHdKw_000202.jpg,0.635,25
PI6s6wIHdKw,126.8,000207,PI6s6wIHdKw_000207.jpg,2.548,15
PI6s6wIHdKw,129.2,000209,PI6s6wIHdKw_000209.jpg,2.456,7
PI6s6wIHdKw,130.2,000210,PI6s6wIHdKw_000210.jpg,2.397,2
PI6s6wIHdKw,133.2,000213,PI6s6wIHdKw_000213.jpg,1.085,18
PI6s6wIHdKw,135.6,000216,PI6s6wIHdKw_000216.jpg,1.475,7
PI6s6wIHdKw,139.8,000220,PI6s6wIHdKw_000220.jpg,1.107,25
PI6s6wIHdKw,143.8,000224,PI6s6wIHdKw_000224.jpg,2.816,2
PI6s6wIHdKw,144.4,000224,PI6s6wIHdKw_000224_1.jpg,2.986,2
PI6s6wIHdKw,144.8,000225,PI6s6wIHdKw_000225.jpg,2.862,2
PI6s6wIHdKw,145.8,000226,PI6s6wIHdKw_000226.jpg,2.952,2
PI6s6wIHdKw,147.4,000227,PI6s6wIHdKw_000227.jpg,1.95,10
PI6s6wIHdKw,149.6,000230,PI6s6wIHdKw_000230.jpg,2.254,3
PI6s6wIHdKw,152.2,000232,PI6s6wIHdKw_000232.jpg,2.001,22
PI6s6wIHdKw,156.6,000237,PI6s6wIHdKw_000237.jpg,2.285,13
PI6s6wIHdKw,167.8,000248,PI6s6wIHdKw_000248.jpg,2.611,5
PI6s6wIHdKw,168.8,000249,PI6s6wIHdKw_000249.jpg,2.828,2
PI6s6wIHdKw,170.8,000251,PI6s6wIHdKw_000251.jpg,2.813,2
PI6s6wIHdKw,173.6,000254,PI6s6wIHdKw_000254.jpg,2.898,3
PI6s6wIHdKw,175.6,000256,PI6s6wIHdKw_000256.jpg,2.832,3
PI6s6wIHdKw,176.2,000256,PI6s6wIHdKw_000256_1.jpg,2.95,3
PI6s6wIHdKw,176.8,000257,PI6s6wIHdKw_000257.jpg,2.845,2
PI6s6wIHdKw,177.4,000257,PI6s6wIHdKw_000257_1.jpg,2.924,4
PI6s6wIHdKw,179.6,000300,PI6s6wIHdKw_000300.jpg,2.467,3
PI6s6wIHdKw,180.8,000301,PI6s6wIHdKw_000301.jpg,2.839,2
PI6s6wIHdKw,182.8,000303,PI6s6wIHdKw_000303.jpg,2.775,2
PI6s6wIHdKw,183.8,000304,PI6s6wIHdKw_000304.jpg,2.784,6
PI6s6wIHdKw,187.8,000308,PI6s6wIHdKw_000308.jpg,1.596,25
PI6s6wIHdKw,192.0,000312,PI6s6wIHdKw_000312.jpg,2.486,6
PI6s6wIHdKw,192.8,000313,PI6s6wIHdKw_000313.jpg,2.779,2
PI6s6wIHdKw,198.8,000319,PI6s6wIHdKw_000319.jpg,2.733,2
PI6s6wIHdKw,199.6,000320,PI6s6wIHdKw_000320.jpg,2.879,2
PI6s6wIHdKw,200.2,000320,PI6s6wIHdKw_000320_1.jpg,2.888,2
PI6s6wIHdKw,200.8,000321,PI6s6wIHdKw_000321.jpg,2.674,2
PI6s6wIHdKw,201.6,000322,PI6s6wIHdKw_000322.jpg,2.574,7
PI6s6wIHdKw,205.8,000326,PI6s6wIHdKw_000326.jpg,1.815,25
PI6s6wIHdKw,209.8,000330,PI6s6wIHdKw_000330.jpg,2.734,2
PI6s6wIHdKw,210.8,000331,PI6s6wIHdKw_000331.jpg,2.845,2
PI6s6wIHdKw,212.8,000333,PI6s6wIHdKw_000333.jpg,2.698,14
PI6s6wIHdKw,229.8,000350,PI6s6wIHdKw_000350.jpg,1.276,25
PI6s6wIHdKw,235.8,000356,PI6s6wIHdKw_000356.jpg,0.855,25
PI6s6wIHdKw,247.8,000408,PI6s6wIHdKw_000408.jpg,1.98,25
PI6s6wIHdKw,251.8,000412,PI6s6wIHdKw_000412.jpg,2.457,2
PI6s6wIHdKw,252.6,000413,PI6s6wIHdKw_000413.jpg,2.891,4
PI6s6wIHdKw,258.6,000419,PI6s6wIHdKw_000419.jpg,1.996,13
PI6s6wIHdKw,261.2,000421,PI6s6wIHdKw_000421.jpg,2.27,12
PI6s6wIHdKw,264.2,000424,PI6s6wIHdKw_000424.jpg,1.983,8
PI6s6wIHdKw,266.6,000427,PI6s6wIHdKw_000427.jpg,2.247,17
PI6s6wIHdKw,270.8,000431,PI6s6wIHdKw_000431.jpg,2.991,2
PI6s6wIHdKw,271.8,000432,PI6s6wIHdKw_000432.jpg,2.999,2
PI6s6wIHdKw,272.8,000433,PI6s6wIHdKw_000433.jpg,2.795,2
PI6s6wIHdKw,273.8,000434,PI6s6wIHdKw_000434.jpg,2.772,2
PI6s6wIHdKw,279.0,000439,PI6s6wIHdKw_000439.jpg,2.647,10
PI6s6wIHdKw,280.2,000440,PI6s6wIHdKw_000440.jpg,2.056,2
PI6s6wIHdKw,283.0,000443,PI6s6wIHdKw_000443.jpg,2.51,17
PI6s6wIHdKw,285.2,000445,PI6s6wIHdKw_000445.jpg,2.878,2
PI6s6wIHdKw,285.8,000446,PI6s6wIHdKw_000446.jpg,2.799,2
PI6s6wIHdKw,289.2,000449,PI6s6wIHdKw_000449.jpg,2.047,7
