video_id,t_sec,hhmmss,path,mean_diff,n_frames
awsJBAzS3Fc,1.0,000001,awsJBAzS3Fc_000001_start.jpg,0.0,1
awsJBAzS3Fc,17.6,000018,awsJBAzS3Fc_000018.jpg,1.294,2
awsJBAzS3Fc,19.6,000020,awsJBAzS3Fc_000020.jpg,0.124,2
awsJBAzS3Fc,20.4,000020,awsJBAzS3Fc_000020_1.jpg,0.0,2
awsJBAzS3Fc,21.4,000021,awsJBAzS3Fc_000021.jpg,2.354,2
awsJBAzS3Fc,27.2,000027,awsJBAzS3Fc_000027.jpg,1.394,2
awsJBAzS3Fc,33.4,000033,awsJBAzS3Fc_000033.jpg,2.703,2
awsJBAzS3Fc,39.2,000039,awsJBAzS3Fc_000039.jpg,0.857,2
awsJBAzS3Fc,45.4,000045,awsJBAzS3Fc_000045.jpg,2.511,2
awsJBAzS3Fc,51.4,000051,awsJBAzS3Fc_000051.jpg,1.072,2
awsJBAzS3Fc,57.4,000057,awsJBAzS3Fc_000057.jpg,3.249,2
awsJBAzS3Fc,63.4,000103,awsJBAzS3Fc_000103.jpg,1.765,2
awsJBAzS3Fc,69.4,000109,awsJBAzS3Fc_000109.jpg,2.367,2
awsJBAzS3Fc,77.4,000117,awsJBAzS3Fc_000117.jpg,3.972,2
awsJBAzS3Fc,81.2,000121,awsJBAzS3Fc_000121.jpg,1.235,2
awsJBAzS3Fc,87.2,000127,awsJBAzS3Fc_000127.jpg,1.024,2
awsJBAzS3Fc,93.4,000133,awsJBAzS3Fc_000133.jpg,3.923,2
awsJBAzS3Fc,94.4,000134,awsJBAzS3Fc_000134.jpg,3.458,2
awsJBAzS3Fc,99.2,000139,awsJBAzS3Fc_000139.jpg,1.191,2
awsJBAzS3Fc,105.4,000145,awsJBAzS3Fc_000145.jpg,2.532,2
awsJBAzS3Fc,117.4,000157,awsJBAzS3Fc_000157.jpg,2.44,2
awsJBAzS3Fc,123.2,000203,awsJBAzS3Fc_000203.jpg,1.228,2
awsJBAzS3Fc,129.4,000209,awsJBAzS3Fc_000209.jpg,3.175,2
awsJBAzS3Fc,135.4,000215,awsJBAzS3Fc_000215.jpg,0.834,2
awsJBAzS3Fc,144.8,000225,awsJBAzS3Fc_000225.jpg,3.061,2
awsJBAzS3Fc,148.8,000229,awsJBAzS3Fc_000229.jpg,3.307,2
