video_id,t_sec,frame,crop,method,w,h
eA5_Nd4QGYM,1.8,eA5_Nd4QGYM_000002.jpg,eA5_Nd4QGYM_000002.jpg,white_rect,364,302
eA5_Nd4QGYM,3.2,eA5_Nd4QGYM_000003.jpg,eA5_Nd4QGYM_000003.jpg,white_rect,276,171
eA5_Nd4QGYM,4.4,eA5_Nd4QGYM_000004.jpg,eA5_Nd4QGYM_000004.jpg,white_rect,277,171
eA5_Nd4QGYM,5.2,eA5_Nd4QGYM_000005.jpg,eA5_Nd4QGYM_000005.jpg,white_rect,277,171
eA5_Nd4QGYM,6.6,eA5_Nd4QGYM_000007.jpg,eA5_Nd4QGYM_000007.jpg,white_rect,278,173
eA5_Nd4QGYM,7.4,eA5_Nd4QGYM_000007_1.jpg,eA5_Nd4QGYM_000007_1.jpg,white_rect,280,173
eA5_Nd4QGYM,8.6,eA5_Nd4QGYM_000009.jpg,eA5_Nd4QGYM_000009.jpg,white_rect,280,174
eA5_Nd4QGYM,9.8,eA5_Nd4QGYM_000010.jpg,eA5_Nd4QGYM_000010.jpg,white_rect,281,174
eA5_Nd4QGYM,10.4,eA5_Nd4QGYM_000010_1.jpg,eA5_Nd4QGYM_000010_1.jpg,white_rect,281,175
eA5_Nd4QGYM,11.0,eA5_Nd4QGYM_000011.jpg,eA5_Nd4QGYM_000011.jpg,white_rect,282,175
eA5_Nd4QGYM,11.6,eA5_Nd4QGYM_000012.jpg,eA5_Nd4QGYM_000012.jpg,white_rect,282,176
eA5_Nd4QGYM,13.6,eA5_Nd4QGYM_000014.jpg,eA5_Nd4QGYM_000014.jpg,white_rect,283,178
eA5_Nd4QGYM,15.6,eA5_Nd4QGYM_000016.jpg,eA5_Nd4QGYM_000016.jpg,white_rect,284,178
eA5_Nd4QGYM,17.8,eA5_Nd4QGYM_000018.jpg,eA5_Nd4QGYM_000018.jpg,white_rect,310,178
eA5_Nd4QGYM,18.2,eA5_Nd4QGYM_000018_1.jpg,eA5_Nd4QGYM_000018_1.jpg,white_rect,310,178
eA5_Nd4QGYM,21.4,eA5_Nd4QGYM_000021.jpg,eA5_Nd4QGYM_000021.jpg,white_rect,213,176
eA5_Nd4QGYM,28.4,eA5_Nd4QGYM_000028.jpg,eA5_Nd4QGYM_000028.jpg,white_rect,591,162
eA5_Nd4QGYM,36.2,eA5_Nd4QGYM_000036.jpg,eA5_Nd4QGYM_000036.jpg,white_rect,480,178
eA5_Nd4QGYM,40.2,eA5_Nd4QGYM_000040.jpg,eA5_Nd4QGYM_000040.jpg,white_rect,480,177
eA5_Nd4QGYM,45.8,eA5_Nd4QGYM_000046.jpg,eA5_Nd4QGYM_000046.jpg,white_rect,464,162
eA5_Nd4QGYM,51.2,eA5_Nd4QGYM_000051.jpg,eA5_Nd4QGYM_000051.jpg,white_rect,511,182
eA5_Nd4QGYM,58.6,eA5_Nd4QGYM_000059.jpg,eA5_Nd4QGYM_000059.jpg,white_rect,462,186
eA5_Nd4QGYM,66.4,eA5_Nd4QGYM_000106.jpg,eA5_Nd4QGYM_000106.jpg,white_rect,431,185
eA5_Nd4QGYM,74.6,eA5_Nd4QGYM_000115.jpg,eA5_Nd4QGYM_000115.jpg,white_rect,622,193
eA5_Nd4QGYM,83.2,eA5_Nd4QGYM_000123.jpg,eA5_Nd4QGYM_000123.jpg,white_rect,622,205
eA5_Nd4QGYM,90.6,eA5_Nd4QGYM_000131.jpg,eA5_Nd4QGYM_000131.jpg,white_rect,556,121
eA5_Nd4QGYM,97.6,eA5_Nd4QGYM_000138.jpg,eA5_Nd4QGYM_000138.jpg,white_rect,600,160
eA5_Nd4QGYM,105.6,eA5_Nd4QGYM_000146.jpg,eA5_Nd4QGYM_000146.jpg,white_rect,556,163
eA5_Nd4QGYM,111.0,eA5_Nd4QGYM_000151.jpg,eA5_Nd4QGYM_000151.jpg,white_rect,460,124
eA5_Nd4QGYM,112.6,eA5_Nd4QGYM_000153.jpg,eA5_Nd4QGYM_000153.jpg,white_rect,433,125
eA5_Nd4QGYM,119.2,eA5_Nd4QGYM_000159.jpg,eA5_Nd4QGYM_000159.jpg,white_rect,622,150
eA5_Nd4QGYM,126.8,eA5_Nd4QGYM_000207.jpg,eA5_Nd4QGYM_000207.jpg,white_rect,622,154
eA5_Nd4QGYM,133.6,eA5_Nd4QGYM_000214.jpg,eA5_Nd4QGYM_000214.jpg,white_rect,359,162
eA5_Nd4QGYM,141.2,eA5_Nd4QGYM_000221.jpg,eA5_Nd4QGYM_000221.jpg,white_rect,551,187
eA5_Nd4QGYM,148.2,eA5_Nd4QGYM_000228.jpg,eA5_Nd4QGYM_000228.jpg,white_rect,219,94
eA5_Nd4QGYM,154.8,eA5_Nd4QGYM_000235.jpg,eA5_Nd4QGYM_000235.jpg,white_rect,622,193
eA5_Nd4QGYM,161.8,eA5_Nd4QGYM_000242.jpg,eA5_Nd4QGYM_000242.jpg,roi_fallback,512,198
eA5_Nd4QGYM,167.0,eA5_Nd4QGYM_000247.jpg,eA5_Nd4QGYM_000247.jpg,white_rect,437,178
eA5_Nd4QGYM,169.4,eA5_Nd4QGYM_000249.jpg,eA5_Nd4QGYM_000249.jpg,white_rect,437,178
eA5_Nd4QGYM,176.0,eA5_Nd4QGYM_000256.jpg,eA5_Nd4QGYM_000256.jpg,white_rect,622,187
eA5_Nd4QGYM,183.2,eA5_Nd4QGYM_000303.jpg,eA5_Nd4QGYM_000303.jpg,white_rect,443,125
eA5_Nd4QGYM,190.6,eA5_Nd4QGYM_000311.jpg,eA5_Nd4QGYM_000311.jpg,white_rect,487,184
eA5_Nd4QGYM,194.0,eA5_Nd4QGYM_000314.jpg,eA5_Nd4QGYM_000314.jpg,white_rect,485,182
eA5_Nd4QGYM,196.0,eA5_Nd4QGYM_000316.jpg,eA5_Nd4QGYM_000316.jpg,white_rect,123,90
eA5_Nd4QGYM,203.0,eA5_Nd4QGYM_000323.jpg,eA5_Nd4QGYM_000323.jpg,white_rect,396,159
eA5_Nd4QGYM,210.0,eA5_Nd4QGYM_000330.jpg,eA5_Nd4QGYM_000330.jpg,white_rect,599,144
eA5_Nd4QGYM,217.2,eA5_Nd4QGYM_000337.jpg,eA5_Nd4QGYM_000337.jpg,white_rect,482,137
eA5_Nd4QGYM,220.4,eA5_Nd4QGYM_000340.jpg,eA5_Nd4QGYM_000340.jpg,white_rect,482,137
eA5_Nd4QGYM,226.2,eA5_Nd4QGYM_000346.jpg,eA5_Nd4QGYM_000346.jpg,white_rect,602,167
eA5_Nd4QGYM,229.6,eA5_Nd4QGYM_000350.jpg,eA5_Nd4QGYM_000350.jpg,white_rect,602,167
eA5_Nd4QGYM,234.8,eA5_Nd4QGYM_000355.jpg,eA5_Nd4QGYM_000355.jpg,white_rect,416,135
eA5_Nd4QGYM,242.0,eA5_Nd4QGYM_000402.jpg,eA5_Nd4QGYM_000402.jpg,white_rect,532,124
eA5_Nd4QGYM,249.0,eA5_Nd4QGYM_000409.jpg,eA5_Nd4QGYM_000409.jpg,white_rect,559,132
eA5_Nd4QGYM,252.4,eA5_Nd4QGYM_000412.jpg,eA5_Nd4QGYM_000412.jpg,white_rect,559,132
eA5_Nd4QGYM,256.8,eA5_Nd4QGYM_000417.jpg,eA5_Nd4QGYM_000417.jpg,white_rect,172,64
eA5_Nd4QGYM,263.6,eA5_Nd4QGYM_000424.jpg,eA5_Nd4QGYM_000424.jpg,white_rect,360,133
eA5_Nd4QGYM,265.2,eA5_Nd4QGYM_000425.jpg,eA5_Nd4QGYM_000425.jpg,white_rect,362,133
eA5_Nd4QGYM,270.8,eA5_Nd4QGYM_000431.jpg,eA5_Nd4QGYM_000431.jpg,white_rect,463,172
eA5_Nd4QGYM,278.2,eA5_Nd4QGYM_000438.jpg,eA5_Nd4QGYM_000438.jpg,white_rect,622,146
eA5_Nd4QGYM,286.2,eA5_Nd4QGYM_000446.jpg,eA5_Nd4QGYM_000446.jpg,white_rect,523,150
eA5_Nd4QGYM,292.6,eA5_Nd4QGYM_000453.jpg,eA5_Nd4QGYM_000453.jpg,white_rect,622,151
eA5_Nd4QGYM,299.4,eA5_Nd4QGYM_000459.jpg,eA5_Nd4QGYM_000459.jpg,white_rect,595,147
eA5_Nd4QGYM,306.4,eA5_Nd4QGYM_000506.jpg,eA5_Nd4QGYM_000506.jpg,white_rect,426,159
eA5_Nd4QGYM,313.4,eA5_Nd4QGYM_000513.jpg,eA5_Nd4QGYM_000513.jpg,white_rect,524,169
eA5_Nd4QGYM,320.4,eA5_Nd4QGYM_000520.jpg,eA5_Nd4QGYM_000520.jpg,white_rect,598,159
eA5_Nd4QGYM,328.4,eA5_Nd4QGYM_000528.jpg,eA5_Nd4QGYM_000528.jpg,white_rect,553,170
eA5_Nd4QGYM,332.8,eA5_Nd4QGYM_000533.jpg,eA5_Nd4QGYM_000533.jpg,white_rect,363,96
eA5_Nd4QGYM,340.2,eA5_Nd4QGYM_000540.jpg,eA5_Nd4QGYM_000540.jpg,white_rect,369,109
eA5_Nd4QGYM,348.4,eA5_Nd4QGYM_000548.jpg,eA5_Nd4QGYM_000548.jpg,white_rect,507,170
eA5_Nd4QGYM,356.4,eA5_Nd4QGYM_000556.jpg,eA5_Nd4QGYM_000556.jpg,white_rect,622,142
eA5_Nd4QGYM,364.0,eA5_Nd4QGYM_000604.jpg,eA5_Nd4QGYM_000604.jpg,white_rect,202,122
eA5_Nd4QGYM,367.2,eA5_Nd4QGYM_000607.jpg,eA5_Nd4QGYM_000607.jpg,white_rect,201,122
eA5_Nd4QGYM,372.4,eA5_Nd4QGYM_000612.jpg,eA5_Nd4QGYM_000612.jpg,white_rect,547,157
eA5_Nd4QGYM,380.6,eA5_Nd4QGYM_000621.jpg,eA5_Nd4QGYM_000621.jpg,white_rect,622,183
eA5_Nd4QGYM,386.8,eA5_Nd4QGYM_000627.jpg,eA5_Nd4QGYM_000627.jpg,white_rect,443,182
eA5_Nd4QGYM,394.4,eA5_Nd4QGYM_000634.jpg,eA5_Nd4QGYM_000634.jpg,white_rect,622,153
eA5_Nd4QGYM,401.8,eA5_Nd4QGYM_000642.jpg,eA5_Nd4QGYM_000642.jpg,white_rect,483,136
eA5_Nd4QGYM,408.8,eA5_Nd4QGYM_000649.jpg,eA5_Nd4QGYM_000649.jpg,white_rect,565,127
eA5_Nd4QGYM,416.2,eA5_Nd4QGYM_000656.jpg,eA5_Nd4QGYM_000656.jpg,white_rect,370,121
eA5_Nd4QGYM,423.6,eA5_Nd4QGYM_000704.jpg,eA5_Nd4QGYM_000704.jpg,white_rect,622,140
eA5_Nd4QGYM,431.8,eA5_Nd4QGYM_000712.jpg,eA5_Nd4QGYM_000712.jpg,white_rect,457,213
eA5_Nd4QGYM,437.6,eA5_Nd4QGYM_000718.jpg,eA5_Nd4QGYM_000718.jpg,white_rect,155,108
eA5_Nd4QGYM,443.8,eA5_Nd4QGYM_000724.jpg,eA5_Nd4QGYM_000724.jpg,white_rect,193,93
eA5_Nd4QGYM,452.0,eA5_Nd4QGYM_000732.jpg,eA5_Nd4QGYM_000732.jpg,white_rect,529,132
eA5_Nd4QGYM,459.0,eA5_Nd4QGYM_000739.jpg,eA5_Nd4QGYM_000739.jpg,white_rect,204,147
eA5_Nd4QGYM,465.2,eA5_Nd4QGYM_000745.jpg,eA5_Nd4QGYM_000745.jpg,white_rect,561,192
eA5_Nd4QGYM,471.8,eA5_Nd4QGYM_000752.jpg,eA5_Nd4QGYM_000752.jpg,white_rect,471,185
eA5_Nd4QGYM,477.0,eA5_Nd4QGYM_000757.jpg,eA5_Nd4QGYM_000757.jpg,white_rect,622,178
eA5_Nd4QGYM,483.0,eA5_Nd4QGYM_000803.jpg,eA5_Nd4QGYM_000803.jpg,white_rect,562,202
eA5_Nd4QGYM,488.2,eA5_Nd4QGYM_000808.jpg,eA5_Nd4QGYM_000808.jpg,white_rect,388,210
eA5_Nd4QGYM,495.2,eA5_Nd4QGYM_000815.jpg,eA5_Nd4QGYM_000815.jpg,white_rect,587,302
eA5_Nd4QGYM,504.2,eA5_Nd4QGYM_000824.jpg,eA5_Nd4QGYM_000824.jpg,white_rect,206,95
eA5_Nd4QGYM,508.4,eA5_Nd4QGYM_000828.jpg,eA5_Nd4QGYM_000828.jpg,white_rect,206,95
eA5_Nd4QGYM,513.8,eA5_Nd4QGYM_000834.jpg,eA5_Nd4QGYM_000834.jpg,white_rect,338,240
eA5_Nd4QGYM,521.4,eA5_Nd4QGYM_000841.jpg,eA5_Nd4QGYM_000841.jpg,white_rect,228,120
eA5_Nd4QGYM,528.0,eA5_Nd4QGYM_000848.jpg,eA5_Nd4QGYM_000848.jpg,white_rect,622,254
eA5_Nd4QGYM,536.0,eA5_Nd4QGYM_000856.jpg,eA5_Nd4QGYM_000856.jpg,white_rect,622,193
eA5_Nd4QGYM,544.2,eA5_Nd4QGYM_000904.jpg,eA5_Nd4QGYM_000904.jpg,white_rect,622,261
eA5_Nd4QGYM,552.4,eA5_Nd4QGYM_000912.jpg,eA5_Nd4QGYM_000912.jpg,white_rect,622,262
eA5_Nd4QGYM,561.8,eA5_Nd4QGYM_000922.jpg,eA5_Nd4QGYM_000922.jpg,white_rect,446,302
eA5_Nd4QGYM,569.6,eA5_Nd4QGYM_000930.jpg,eA5_Nd4QGYM_000930.jpg,white_rect,352,132
eA5_Nd4QGYM,577.8,eA5_Nd4QGYM_000938.jpg,eA5_Nd4QGYM_000938.jpg,white_rect,214,108
eA5_Nd4QGYM,581.0,eA5_Nd4QGYM_000941.jpg,eA5_Nd4QGYM_000941.jpg,white_rect,213,108
eA5_Nd4QGYM,584.8,eA5_Nd4QGYM_000945.jpg,eA5_Nd4QGYM_000945.jpg,roi_fallback,512,198
eA5_Nd4QGYM,587.2,eA5_Nd4QGYM_000947.jpg,eA5_Nd4QGYM_000947.jpg,roi_fallback,512,198
eA5_Nd4QGYM,594.2,eA5_Nd4QGYM_000954.jpg,eA5_Nd4QGYM_000954.jpg,white_rect,180,81
eA5_Nd4QGYM,597.4,eA5_Nd4QGYM_000957.jpg,eA5_Nd4QGYM_000957.jpg,white_rect,180,81
