video_id,t_sec,frame,crop,method,w,h
QeGCpiC3ewI,1.0,QeGCpiC3ewI_000001_start.jpg,QeGCpiC3ewI_000001_start.jpg,roi_fallback,384,360
QeGCpiC3ewI,25.0,QeGCpiC3ewI_000025_2.jpg,QeGCpiC3ewI_000025_2.jpg,roi_fallback,384,360
QeGCpiC3ewI,27.8,QeGCpiC3ewI_000028_2.jpg,QeGCpiC3ewI_000028_2.jpg,roi_fallback,384,360
QeGCpiC3ewI,28.4,QeGCpiC3ewI_000028_3.jpg,QeGCpiC3ewI_000028_3.jpg,roi_fallback,384,360
QeGCpiC3ewI,30.0,QeGCpiC3ewI_000030_2.jpg,QeGCpiC3ewI_000030_2.jpg,roi_fallback,384,360
QeGCpiC3ewI,30.8,QeGCpiC3ewI_000031_2.jpg,QeGCpiC3ewI_000031_2.jpg,roi_fallback,384,360
QeGCpiC3ewI,33.2,QeGCpiC3ewI_000033_2.jpg,QeGCpiC3ewI_000033_2.jpg,roi_fallback,384,360
QeGCpiC3ewI,34.0,QeGCpiC3ewI_000034.jpg,QeGCpiC3ewI_000034.jpg,roi_fallback,384,360
QeGCpiC3ewI,36.0,QeGCpiC3ewI_000036_2.jpg,QeGCpiC3ewI_000036_2.jpg,roi_fallback,384,360
QeGCpiC3ewI,37.0,QeGCpiC3ewI_000037.jpg,QeGCpiC3ewI_000037.jpg,roi_fallback,384,360
QeGCpiC3ewI,43.0,QeGCpiC3ewI_000043.jpg,QeGCpiC3ewI_000043.jpg,roi_fallback,384,360
QeGCpiC3ewI,49.0,QeGCpiC3ewI_000049.jpg,QeGCpiC3ewI_000049.jpg,roi_fallback,384,360
QeGCpiC3ewI,52.6,QeGCpiC3ewI_000053_2.jpg,QeGCpiC3ewI_000053_2.jpg,roi_fallback,384,360
QeGCpiC3ewI,55.0,QeGCpiC3ewI_000055.jpg,QeGCpiC3ewI_000055.jpg,roi_fallback,384,360
QeGCpiC3ewI,61.0,QeGCpiC3ewI_000101.jpg,QeGCpiC3ewI_000101.jpg,roi_fallback,384,360
QeGCpiC3ewI,71.2,QeGCpiC3ewI_000111.jpg,QeGCpiC3ewI_000111.jpg,roi_fallback,384,360
QeGCpiC3ewI,74.4,QeGCpiC3ewI_000114.jpg,QeGCpiC3ewI_000114.jpg,roi_fallback,384,360
QeGCpiC3ewI,79.0,QeGCpiC3ewI_000119.jpg,QeGCpiC3ewI_000119.jpg,roi_fallback,384,360
QeGCpiC3ewI,85.0,QeGCpiC3ewI_000125.jpg,QeGCpiC3ewI_000125.jpg,roi_fallback,384,360
QeGCpiC3ewI,91.0,QeGCpiC3ewI_000131.jpg,QeGCpiC3ewI_000131.jpg,roi_fallback,384,360
QeGCpiC3ewI,97.0,QeGCpiC3ewI_000137.jpg,QeGCpiC3ewI_000137.jpg,roi_fallback,384,360
QeGCpiC3ewI,103.0,QeGCpiC3ewI_000143.jpg,QeGCpiC3ewI_000143.jpg,roi_fallback,384,360
QeGCpiC3ewI,109.0,QeGCpiC3ewI_000149.jpg,QeGCpiC3ewI_000149.jpg,roi_fallback,384,360
QeGCpiC3ewI,115.0,QeGCpiC3ewI_000155_2.jpg,QeGCpiC3ewI_000155_2.jpg,roi_fallback,384,360
