video_id,t_sec,frame,crop,method,w,h
NjmXN3IY9CE,13.6,NjmXN3IY9CE_000014.jpg,NjmXN3IY9CE_000014.jpg,white_rect,443,302
NjmXN3IY9CE,22.6,NjmXN3IY9CE_000023.jpg,NjmXN3IY9CE_000023.jpg,white_rect,253,163
NjmXN3IY9CE,35.4,NjmXN3IY9CE_000035.jpg,NjmXN3IY9CE_000035.jpg,white_rect,392,174
NjmXN3IY9CE,48.0,NjmXN3IY9CE_000048.jpg,NjmXN3IY9CE_000048.jpg,white_rect,412,203
NjmXN3IY9CE,53.6,NjmXN3IY9CE_000054.jpg,NjmXN3IY9CE_000054.jpg,white_rect,412,202
NjmXN3IY9CE,62.2,NjmXN3IY9CE_000102.jpg,NjmXN3IY9CE_000102.jpg,white_rect,472,235
NjmXN3IY9CE,68.4,NjmXN3IY9CE_000108.jpg,NjmXN3IY9CE_000108.jpg,white_rect,481,235
NjmXN3IY9CE,77.8,NjmXN3IY9CE_000118.jpg,NjmXN3IY9CE_000118.jpg,white_rect,498,302
NjmXN3IY9CE,83.0,NjmXN3IY9CE_000123.jpg,NjmXN3IY9CE_000123.jpg,white_rect,498,302
NjmXN3IY9CE,91.4,NjmXN3IY9CE_000131.jpg,NjmXN3IY9CE_000131.jpg,white_rect,526,302
NjmXN3IY9CE,95.8,NjmXN3IY9CE_000136.jpg,NjmXN3IY9CE_000136.jpg,white_rect,526,302
NjmXN3IY9CE,100.0,NjmXN3IY9CE_000140.jpg,NjmXN3IY9CE_000140.jpg,white_rect,413,287
NjmXN3IY9CE,104.4,NjmXN3IY9CE_000144.jpg,NjmXN3IY9CE_000144.jpg,white_rect,415,287
NjmXN3IY9CE,112.2,NjmXN3IY9CE_000152.jpg,NjmXN3IY9CE_000152.jpg,white_rect,414,287
NjmXN3IY9CE,121.2,NjmXN3IY9CE_000201.jpg,NjmXN3IY9CE_000201.jpg,white_rect,553,186
NjmXN3IY9CE,126.2,NjmXN3IY9CE_000206.jpg,NjmXN3IY9CE_000206.jpg,white_rect,506,125
NjmXN3IY9CE,135.2,NjmXN3IY9CE_000215.jpg,NjmXN3IY9CE_000215.jpg,white_rect,553,192
NjmXN3IY9CE,140.4,NjmXN3IY9CE_000220.jpg,NjmXN3IY9CE_000220.jpg,white_rect,575,192
NjmXN3IY9CE,150.2,NjmXN3IY9CE_000230.jpg,NjmXN3IY9CE_000230.jpg,white_rect,153,99
NjmXN3IY9CE,154.4,NjmXN3IY9CE_000234.jpg,NjmXN3IY9CE_000234.jpg,white_rect,153,98
NjmXN3IY9CE,163.8,NjmXN3IY9CE_000244.jpg,NjmXN3IY9CE_000244.jpg,white_rect,304,117
NjmXN3IY9CE,168.2,NjmXN3IY9CE_000248.jpg,NjmXN3IY9CE_000248.jpg,white_rect,304,117
NjmXN3IY9CE,177.0,NjmXN3IY9CE_000257.jpg,NjmXN3IY9CE_000257.jpg,white_rect,622,181
NjmXN3IY9CE,183.2,NjmXN3IY9CE_000303.jpg,NjmXN3IY9CE_000303.jpg,white_rect,622,181
NjmXN3IY9CE,190.2,NjmXN3IY9CE_000310.jpg,NjmXN3IY9CE_000310.jpg,roi_fallback,512,198
