video_id,t_sec,frame,crop,method,w,h
a9gHtD7E9AY,4.4,a9gHtD7E9AY_000004.jpg,a9gHtD7E9AY_000004.jpg,white_rect,440,302
a9gHtD7E9AY,5.2,a9gHtD7E9AY_000005.jpg,a9gHtD7E9AY_000005.jpg,white_rect,334,267
a9gHtD7E9AY,6.2,a9gHtD7E9AY_000006.jpg,a9gHtD7E9AY_000006.jpg,white_rect,441,276
a9gHtD7E9AY,6.8,a9gHtD7E9AY_000007.jpg,a9gHtD7E9AY_000007.jpg,white_rect,441,269
a9gHtD7E9AY,7.8,a9gHtD7E9AY_000008.jpg,a9gHtD7E9AY_000008.jpg,white_rect,441,281
a9gHtD7E9AY,9.2,a9gHtD7E9AY_000009.jpg,a9gHtD7E9AY_000009.jpg,white_rect,442,293
a9gHtD7E9AY,10.2,a9gHtD7E9AY_000010.jpg,a9gHtD7E9AY_000010.jpg,white_rect,442,287
a9gHtD7E9AY,11.2,a9gHtD7E9AY_000011.jpg,a9gHtD7E9AY_000011.jpg,roi_fallback,512,198
a9gHtD7E9AY,12.8,a9gHtD7E9AY_000013.jpg,a9gHtD7E9AY_000013.jpg,roi_fallback,512,198
a9gHtD7E9AY,13.8,a9gHtD7E9AY_000014.jpg,a9gHtD7E9AY_000014.jpg,white_rect,442,290
a9gHtD7E9AY,15.0,a9gHtD7E9AY_000015.jpg,a9gHtD7E9AY_000015.jpg,roi_fallback,512,198
a9gHtD7E9AY,16.6,a9gHtD7E9AY_000017.jpg,a9gHtD7E9AY_000017.jpg,white_rect,333,263
a9gHtD7E9AY,19.0,a9gHtD7E9AY_000019.jpg,a9gHtD7E9AY_000019.jpg,white_rect,392,112
a9gHtD7E9AY,25.2,a9gHtD7E9AY_000025.jpg,a9gHtD7E9AY_000025.jpg,white_rect,199,92
a9gHtD7E9AY,32.0,a9gHtD7E9AY_000032.jpg,a9gHtD7E9AY_000032.jpg,white_rect,514,153
a9gHtD7E9AY,38.2,a9gHtD7E9AY_000038.jpg,a9gHtD7E9AY_000038.jpg,white_rect,166,82
a9gHtD7E9AY,43.2,a9gHtD7E9AY_000043.jpg,a9gHtD7E9AY_000043.jpg,white_rect,403,206
a9gHtD7E9AY,48.4,a9gHtD7E9AY_000048.jpg,a9gHtD7E9AY_000048.jpg,white_rect,600,161
a9gHtD7E9AY,55.0,a9gHtD7E9AY_000055.jpg,a9gHtD7E9AY_000055.jpg,white_rect,446,132
a9gHtD7E9AY,61.0,a9gHtD7E9AY_000101.jpg,a9gHtD7E9AY_000101.jpg,white_rect,371,138
a9gHtD7E9AY,65.0,a9gHtD7E9AY_000105.jpg,a9gHtD7E9AY_000105.jpg,white_rect,474,137
a9gHtD7E9AY,71.0,a9gHtD7E9AY_000111.jpg,a9gHtD7E9AY_000111.jpg,white_rect,603,162
a9gHtD7E9AY,77.4,a9gHtD7E9AY_000117.jpg,a9gHtD7E9AY_000117.jpg,white_rect,208,105
