video_id,t_sec,frame,crop,method,w,h
ofBlOQDrUL0,11.2,ofBlOQDrUL0_000011.jpg,ofBlOQDrUL0_000011.jpg,roi_fallback,384,360
ofBlOQDrUL0,12.0,ofBlOQDrUL0_000012.jpg,ofBlOQDrUL0_000012.jpg,roi_fallback,384,360
ofBlOQDrUL0,12.8,ofBlOQDrUL0_000013.jpg,ofBlOQDrUL0_000013.jpg,roi_fallback,384,360
ofBlOQDrUL0,13.8,ofBlOQDrUL0_000014.jpg,ofBlOQDrUL0_000014.jpg,roi_fallback,384,360
ofBlOQDrUL0,16.8,ofBlOQDrUL0_000017.jpg,ofBlOQDrUL0_000017.jpg,roi_fallback,384,360
ofBlOQDrUL0,23.0,ofBlOQDrUL0_000023.jpg,ofBlOQDrUL0_000023.jpg,roi_fallback,384,360
ofBlOQDrUL0,27.6,ofBlOQDrUL0_000028.jpg,ofBlOQDrUL0_000028.jpg,roi_fallback,384,360
ofBlOQDrUL0,31.0,ofBlOQDrUL0_000031.jpg,ofBlOQDrUL0_000031.jpg,roi_fallback,384,360
ofBlOQDrUL0,33.6,ofBlOQDrUL0_000034.jpg,ofBlOQDrUL0_000034.jpg,roi_fallback,384,360
ofBlOQDrUL0,36.2,ofBlOQDrUL0_000036.jpg,ofBlOQDrUL0_000036.jpg,roi_fallback,384,360
ofBlOQDrUL0,39.2,ofBlOQDrUL0_000039.jpg,ofBlOQDrUL0_000039.jpg,roi_fallback,384,360
ofBlOQDrUL0,41.6,ofBlOQDrUL0_000042.jpg,ofBlOQDrUL0_000042.jpg,roi_fallback,384,360
ofBlOQDrUL0,46.8,ofBlOQDrUL0_000047.jpg,ofBlOQDrUL0_000047.jpg,roi_fallback,384,360
ofBlOQDrUL0,58.8,ofBlOQDrUL0_000059.jpg,ofBlOQDrUL0_000059.jpg,roi_fallback,384,360
ofBlOQDrUL0,63.6,ofBlOQDrUL0_000104.jpg,ofBlOQDrUL0_000104.jpg,roi_fallback,384,360
ofBlOQDrUL0,66.2,ofBlOQDrUL0_000106.jpg,ofBlOQDrUL0_000106.jpg,roi_fallback,384,360
ofBlOQDrUL0,69.2,ofBlOQDrUL0_000109.jpg,ofBlOQDrUL0_000109.jpg,roi_fallback,384,360
ofBlOQDrUL0,71.6,ofBlOQDrUL0_000112.jpg,ofBlOQDrUL0_000112.jpg,roi_fallback,384,360
ofBlOQDrUL0,74.6,ofBlOQDrUL0_000115.jpg,ofBlOQDrUL0_000115.jpg,roi_fallback,384,360
ofBlOQDrUL0,76.8,ofBlOQDrUL0_000117.jpg,ofBlOQDrUL0_000117.jpg,roi_fallback,384,360
ofBlOQDrUL0,77.8,ofBlOQDrUL0_000118.jpg,ofBlOQDrUL0_000118.jpg,roi_fallback,384,360
ofBlOQDrUL0,78.8,ofBlOQDrUL0_000119.jpg,ofBlOQDrUL0_000119.jpg,roi_fallback,384,360
ofBlOQDrUL0,82.6,ofBlOQDrUL0_000123.jpg,ofBlOQDrUL0_000123.jpg,roi_fallback,384,360
ofBlOQDrUL0,85.2,ofBlOQDrUL0_000125.jpg,ofBlOQDrUL0_000125.jpg,roi_fallback,384,360
ofBlOQDrUL0,88.8,ofBlOQDrUL0_000129.jpg,ofBlOQDrUL0_000129.jpg,roi_fallback,384,360
ofBlOQDrUL0,93.6,ofBlOQDrUL0_000134.jpg,ofBlOQDrUL0_000134.jpg,roi_fallback,384,360
ofBlOQDrUL0,95.6,ofBlOQDrUL0_000136.jpg,ofBlOQDrUL0_000136.jpg,roi_fallback,384,360
ofBlOQDrUL0,96.6,ofBlOQDrUL0_000137.jpg,ofBlOQDrUL0_000137.jpg,roi_fallback,384,360
ofBlOQDrUL0,104.6,ofBlOQDrUL0_000145.jpg,ofBlOQDrUL0_000145.jpg,roi_fallback,384,360
ofBlOQDrUL0,106.8,ofBlOQDrUL0_000147.jpg,ofBlOQDrUL0_000147.jpg,roi_fallback,384,360
ofBlOQDrUL0,112.6,ofBlOQDrUL0_000153.jpg,ofBlOQDrUL0_000153.jpg,roi_fallback,384,360
ofBlOQDrUL0,115.2,ofBlOQDrUL0_000155.jpg,ofBlOQDrUL0_000155.jpg,roi_fallback,384,360
ofBlOQDrUL0,123.6,ofBlOQDrUL0_000204.jpg,ofBlOQDrUL0_000204.jpg,roi_fallback,384,360
ofBlOQDrUL0,125.4,ofBlOQDrUL0_000205.jpg,ofBlOQDrUL0_000205.jpg,roi_fallback,384,360
ofBlOQDrUL0,126.6,ofBlOQDrUL0_000207.jpg,ofBlOQDrUL0_000207.jpg,roi_fallback,384,360
ofBlOQDrUL0,130.8,ofBlOQDrUL0_000211.jpg,ofBlOQDrUL0_000211.jpg,roi_fallback,384,360
ofBlOQDrUL0,143.0,ofBlOQDrUL0_000223.jpg,ofBlOQDrUL0_000223.jpg,roi_fallback,384,360
ofBlOQDrUL0,148.2,ofBlOQDrUL0_000228.jpg,ofBlOQDrUL0_000228.jpg,roi_fallback,384,360
ofBlOQDrUL0,150.6,ofBlOQDrUL0_000231.jpg,ofBlOQDrUL0_000231.jpg,roi_fallback,384,360
ofBlOQDrUL0,159.0,ofBlOQDrUL0_000239.jpg,ofBlOQDrUL0_000239.jpg,roi_fallback,384,360
ofBlOQDrUL0,160.6,ofBlOQDrUL0_000241.jpg,ofBlOQDrUL0_000241.jpg,roi_fallback,384,360
ofBlOQDrUL0,161.8,ofBlOQDrUL0_000242.jpg,ofBlOQDrUL0_000242.jpg,roi_fallback,384,360
ofBlOQDrUL0,167.4,ofBlOQDrUL0_000247.jpg,ofBlOQDrUL0_000247.jpg,roi_fallback,384,360
ofBlOQDrUL0,170.8,ofBlOQDrUL0_000251.jpg,ofBlOQDrUL0_000251.jpg,roi_fallback,384,360
ofBlOQDrUL0,171.8,ofBlOQDrUL0_000252.jpg,ofBlOQDrUL0_000252.jpg,roi_fallback,384,360
ofBlOQDrUL0,172.8,ofBlOQDrUL0_000253.jpg,ofBlOQDrUL0_000253.jpg,roi_fallback,384,360
ofBlOQDrUL0,173.8,ofBlOQDrUL0_000254.jpg,ofBlOQDrUL0_000254.jpg,roi_fallback,384,360
ofBlOQDrUL0,176.6,ofBlOQDrUL0_000257.jpg,ofBlOQDrUL0_000257.jpg,roi_fallback,384,360
ofBlOQDrUL0,178.4,ofBlOQDrUL0_000258.jpg,ofBlOQDrUL0_000258.jpg,roi_fallback,384,360
ofBlOQDrUL0,180.6,ofBlOQDrUL0_000301.jpg,ofBlOQDrUL0_000301.jpg,roi_fallback,384,360
ofBlOQDrUL0,186.2,ofBlOQDrUL0_000306.jpg,ofBlOQDrUL0_000306.jpg,roi_fallback,384,360
ofBlOQDrUL0,190.8,ofBlOQDrUL0_000311.jpg,ofBlOQDrUL0_000311.jpg,roi_fallback,384,360
ofBlOQDrUL0,194.6,ofBlOQDrUL0_000315.jpg,ofBlOQDrUL0_000315.jpg,roi_fallback,384,360
ofBlOQDrUL0,196.6,ofBlOQDrUL0_000317.jpg,ofBlOQDrUL0_000317.jpg,roi_fallback,384,360
ofBlOQDrUL0,198.8,ofBlOQDrUL0_000319.jpg,ofBlOQDrUL0_000319.jpg,roi_fallback,384,360
ofBlOQDrUL0,202.8,ofBlOQDrUL0_000323.jpg,ofBlOQDrUL0_000323.jpg,roi_fallback,384,360
ofBlOQDrUL0,220.8,ofBlOQDrUL0_000341.jpg,ofBlOQDrUL0_000341.jpg,roi_fallback,384,360
ofBlOQDrUL0,224.8,ofBlOQDrUL0_000345.jpg,ofBlOQDrUL0_000345.jpg,roi_fallback,384,360
ofBlOQDrUL0,227.4,ofBlOQDrUL0_000347.jpg,ofBlOQDrUL0_000347.jpg,roi_fallback,384,360
ofBlOQDrUL0,232.8,ofBlOQDrUL0_000353.jpg,ofBlOQDrUL0_000353.jpg,roi_fallback,384,360
ofBlOQDrUL0,238.8,ofBlOQDrUL0_000359.jpg,ofBlOQDrUL0_000359.jpg,roi_fallback,384,360
ofBlOQDrUL0,242.6,ofBlOQDrUL0_000403.jpg,ofBlOQDrUL0_000403.jpg,roi_fallback,384,360
