video_id,t_sec,frame,crop,method,w,h
zQT7MeJP60g,2.0,zQT7MeJP60g_000002.jpg,zQT7MeJP60g_000002.jpg,white_rect,515,221
zQT7MeJP60g,2.8,zQT7MeJP60g_000003.jpg,zQT7MeJP60g_000003.jpg,white_rect,389,222
zQT7MeJP60g,3.6,zQT7MeJP60g_000004.jpg,zQT7MeJP60g_000004.jpg,white_rect,387,196
zQT7MeJP60g,4.2,zQT7MeJP60g_000004_1.jpg,zQT7MeJP60g_000004_1.jpg,white_rect,391,223
zQT7MeJP60g,4.8,zQT7MeJP60g_000005.jpg,zQT7MeJP60g_000005.jpg,white_rect,390,223
zQT7MeJP60g,6.4,zQT7MeJP60g_000006.jpg,zQT7MeJP60g_000006.jpg,white_rect,387,219
zQT7MeJP60g,9.4,zQT7MeJP60g_000009.jpg,zQT7MeJP60g_000009.jpg,white_rect,386,191
zQT7MeJP60g,13.2,zQT7MeJP60g_000013.jpg,zQT7MeJP60g_000013.jpg,white_rect,387,302
zQT7MeJP60g,20.4,zQT7MeJP60g_000020.jpg,zQT7MeJP60g_000020.jpg,roi_fallback,512,198
zQT7MeJP60g,28.2,zQT7MeJP60g_000028.jpg,zQT7MeJP60g_000028.jpg,roi_fallback,512,198
zQT7MeJP60g,34.0,zQT7MeJP60g_000034.jpg,zQT7MeJP60g_000034.jpg,white_rect,490,221
zQT7MeJP60g,35.6,zQT7MeJP60g_000036.jpg,zQT7MeJP60g_000036.jpg,white_rect,386,197
zQT7MeJP60g,36.4,zQT7MeJP60g_000036_1.jpg,zQT7MeJP60g_000036_1.jpg,white_rect,386,223
zQT7MeJP60g,36.8,zQT7MeJP60g_000037.jpg,zQT7MeJP60g_000037.jpg,white_rect,385,196
zQT7MeJP60g,38.4,zQT7MeJP60g_000038.jpg,zQT7MeJP60g_000038.jpg,white_rect,385,192
zQT7MeJP60g,41.6,zQT7MeJP60g_000042.jpg,zQT7MeJP60g_000042.jpg,white_rect,386,219
zQT7MeJP60g,46.0,zQT7MeJP60g_000046.jpg,zQT7MeJP60g_000046.jpg,white_rect,411,190
zQT7MeJP60g,48.0,zQT7MeJP60g_000048.jpg,zQT7MeJP60g_000048.jpg,white_rect,622,241
zQT7MeJP60g,50.8,zQT7MeJP60g_000051.jpg,zQT7MeJP60g_000051.jpg,white_rect,552,198
zQT7MeJP60g,55.4,zQT7MeJP60g_000055.jpg,zQT7MeJP60g_000055.jpg,white_rect,280,199
zQT7MeJP60g,58.2,zQT7MeJP60g_000058.jpg,zQT7MeJP60g_000058.jpg,white_rect,280,199
zQT7MeJP60g,63.6,zQT7MeJP60g_000104.jpg,zQT7MeJP60g_000104.jpg,white_rect,421,215
zQT7MeJP60g,71.4,zQT7MeJP60g_000111.jpg,zQT7MeJP60g_000111.jpg,white_rect,396,200
zQT7MeJP60g,76.6,zQT7MeJP60g_000117.jpg,zQT7MeJP60g_000117.jpg,white_rect,457,265
zQT7MeJP60g,79.6,zQT7MeJP60g_000120.jpg,zQT7MeJP60g_000120.jpg,white_rect,311,266
zQT7MeJP60g,87.6,zQT7MeJP60g_000128.jpg,zQT7MeJP60g_000128.jpg,white_rect,497,280
zQT7MeJP60g,95.6,zQT7MeJP60g_000136.jpg,zQT7MeJP60g_000136.jpg,white_rect,438,282
zQT7MeJP60g,103.6,zQT7MeJP60g_000144.jpg,zQT7MeJP60g_000144.jpg,white_rect,506,302
zQT7MeJP60g,112.2,zQT7MeJP60g_000152.jpg,zQT7MeJP60g_000152.jpg,white_rect,622,259
zQT7MeJP60g,115.4,zQT7MeJP60g_000155.jpg,zQT7MeJP60g_000155.jpg,white_rect,622,259
zQT7MeJP60g,120.6,zQT7MeJP60g_000201.jpg,zQT7MeJP60g_000201.jpg,white_rect,263,104
zQT7MeJP60g,128.4,zQT7MeJP60g_000208.jpg,zQT7MeJP60g_000208.jpg,white_rect,465,212
zQT7MeJP60g,132.8,zQT7MeJP60g_000213.jpg,zQT7MeJP60g_000213.jpg,white_rect,465,212
zQT7MeJP60g,136.6,zQT7MeJP60g_000217.jpg,zQT7MeJP60g_000217.jpg,white_rect,622,228
zQT7MeJP60g,145.0,zQT7MeJP60g_000225.jpg,zQT7MeJP60g_000225.jpg,white_rect,495,180
zQT7MeJP60g,152.6,zQT7MeJP60g_000233.jpg,zQT7MeJP60g_000233.jpg,white_rect,331,139
zQT7MeJP60g,159.0,zQT7MeJP60g_000239.jpg,zQT7MeJP60g_000239.jpg,white_rect,596,143
zQT7MeJP60g,166.4,zQT7MeJP60g_000246.jpg,zQT7MeJP60g_000246.jpg,white_rect,546,199
zQT7MeJP60g,169.6,zQT7MeJP60g_000250.jpg,zQT7MeJP60g_000250.jpg,white_rect,546,199
zQT7MeJP60g,173.2,zQT7MeJP60g_000253.jpg,zQT7MeJP60g_000253.jpg,white_rect,556,151
zQT7MeJP60g,180.2,zQT7MeJP60g_000300.jpg,zQT7MeJP60g_000300.jpg,white_rect,604,159
zQT7MeJP60g,187.2,zQT7MeJP60g_000307.jpg,zQT7MeJP60g_000307.jpg,white_rect,622,176
zQT7MeJP60g,194.0,zQT7MeJP60g_000314.jpg,zQT7MeJP60g_000314.jpg,white_rect,406,302
zQT7MeJP60g,201.2,zQT7MeJP60g_000321.jpg,zQT7MeJP60g_000321.jpg,white_rect,622,163
zQT7MeJP60g,209.0,zQT7MeJP60g_000329.jpg,zQT7MeJP60g_000329.jpg,white_rect,514,302
zQT7MeJP60g,215.8,zQT7MeJP60g_000336.jpg,zQT7MeJP60g_000336.jpg,white_rect,518,141
